"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"RED_IZO";"IČO";"Zřizovatel";"Území";"ORP";"Plný název";"Zkrácený název";"Ulice";"č.p.";"č.or.";"č.obce";"PSČ";"Místo";"Telefon";"Fax";"Email 1";"Email 2";"WWW";"Ředitel";"IZO";"Typ";"Druh/typ";"Ulice";"č.p.";"č.or.";"č.obce";"PSČ";"Místo";"Kapacita"
"600066584";"68781580";"2";"CZ0411";"4101";"Základní škola a Praktická škola Aš";"Základní škola a Praktická škola Aš";"Studentská";"1612";"13";"Aš";"35201";"Aš";"354 525 270";"není";"reditelka@zspsas.cz";"2st@centrum.cz";"http://www.zspsas.cz";"Mgr. Milena Boková";"165100419";"L13";"Školní jídelna - výdejna";"Studentská";"1612";"13";"Aš";"35201";"Aš";"110"
"600075150";"70982228";"2";"CZ0511";"5101";"Základní škola, Praktická škola a Mateřská škola, Česká Lípa, Moskevská 679, příspěvková organizace";"Zákl. škola, Prakt. škola a Mateř. škola";"Moskevská";"679";"40";"Česká Lípa";"47001";"Česká Lípa";"487 522 879";"není";"zsms@seznam.cz";"";"http://www.zsmscl.cz";"Mgr. Jindřiška Pomikálková";"107560135";"A00";"Mateřská škola";"Nerudova";"628";"8";"Česká Lípa";"47001";"Česká Lípa";"25"
"600075150";"70982228";"2";"CZ0511";"5101";"Základní škola, Praktická škola a Mateřská škola, Česká Lípa, Moskevská 679, příspěvková organizace";"Zákl. škola, Prakt. škola a Mateř. škola";"Moskevská";"679";"40";"Česká Lípa";"47001";"Česká Lípa";"487 522 879";"není";"zsms@seznam.cz";"";"http://www.zsmscl.cz";"Mgr. Jindřiška Pomikálková";"102005770";"B00";"Základní škola";"Moskevská";"679";"40";"Česká Lípa";"47001";"Česká Lípa";"210"
"600075150";"70982228";"2";"CZ0511";"5101";"Základní škola, Praktická škola a Mateřská škola, Česká Lípa, Moskevská 679, příspěvková organizace";"Zákl. škola, Prakt. škola a Mateř. škola";"Moskevská";"679";"40";"Česká Lípa";"47001";"Česká Lípa";"487 522 879";"není";"zsms@seznam.cz";"";"http://www.zsmscl.cz";"Mgr. Jindřiška Pomikálková";"116000635";"C00";"Střední škola";"Moskevská";"679";"40";"Česká Lípa";"47001";"Česká Lípa";"24"
"600075150";"70982228";"2";"CZ0511";"5101";"Základní škola, Praktická škola a Mateřská škola, Česká Lípa, Moskevská 679, příspěvková organizace";"Zákl. škola, Prakt. škola a Mateř. škola";"Moskevská";"679";"40";"Česká Lípa";"47001";"Česká Lípa";"487 522 879";"není";"zsms@seznam.cz";"";"http://www.zsmscl.cz";"Mgr. Jindřiška Pomikálková";"116000546";"G21";"Školní družina";"Nerudova";"627";"10";"Česká Lípa";"47001";"Česká Lípa";"42"
"600075150";"70982228";"2";"CZ0511";"5101";"Základní škola, Praktická škola a Mateřská škola, Česká Lípa, Moskevská 679, příspěvková organizace";"Zákl. škola, Prakt. škola a Mateř. škola";"Moskevská";"679";"40";"Česká Lípa";"47001";"Česká Lípa";"487 522 879";"není";"zsms@seznam.cz";"";"http://www.zsmscl.cz";"Mgr. Jindřiška Pomikálková";"181032589";"G22";"Školní klub";"Nerudova";"627";"10";"Česká Lípa";"47001";"Česká Lípa";"65"
"600075150";"70982228";"2";"CZ0511";"5101";"Základní škola, Praktická škola a Mateřská škola, Česká Lípa, Moskevská 679, příspěvková organizace";"Zákl. škola, Prakt. škola a Mateř. škola";"Moskevská";"679";"40";"Česká Lípa";"47001";"Česká Lípa";"487 522 879";"není";"zsms@seznam.cz";"";"http://www.zsmscl.cz";"Mgr. Jindřiška Pomikálková";"116000619";"L11";"Školní jídelna";"Nerudova";"627";"10";"Česká Lípa";"47001";"Česká Lípa";"150"
"600075150";"70982228";"2";"CZ0511";"5101";"Základní škola, Praktická škola a Mateřská škola, Česká Lípa, Moskevská 679, příspěvková organizace";"Zákl. škola, Prakt. škola a Mateř. škola";"Moskevská";"679";"40";"Česká Lípa";"47001";"Česká Lípa";"487 522 879";"není";"zsms@seznam.cz";"";"http://www.zsmscl.cz";"Mgr. Jindřiška Pomikálková";"150072988";"L13";"Školní jídelna - výdejna";"Jižní";"1970";"29";"Česká Lípa";"47001";"Česká Lípa";"70"
"600075150";"70982228";"2";"CZ0511";"5101";"Základní škola, Praktická škola a Mateřská škola, Česká Lípa, Moskevská 679, příspěvková organizace";"Zákl. škola, Prakt. škola a Mateř. škola";"Moskevská";"679";"40";"Česká Lípa";"47001";"Česká Lípa";"487 522 879";"není";"zsms@seznam.cz";"";"http://www.zsmscl.cz";"Mgr. Jindřiška Pomikálková";"116000708";"M60";"Přípravný stupeň pomocné školy";"Jižní";"1970";"29";"Česká Lípa";"47001";"Česká Lípa";"12"
"600084795";"60232722";"2";"CZ0426";"4213";"Základní škola a Střední škola Krupka, Karla Čapka 270";"Základní škola a Střední škola";"Karla Čapka";"270";"";"Maršov";"41742";"Krupka";"417 861 390";"417 861 329";"kaftan@zspskrupka.cz";"kejzlarova@zspskrupka.cz";"http://www.zspskrupka.cz";"Mgr. Bc. Martin Kaftan";"102565279";"B00";"Základní škola";"Karla Čapka";"270";"";"Maršov";"41742";"Krupka";"560"
"600084795";"60232722";"2";"CZ0426";"4213";"Základní škola a Střední škola Krupka, Karla Čapka 270";"Základní škola a Střední škola";"Karla Čapka";"270";"";"Maršov";"41742";"Krupka";"417 861 390";"417 861 329";"kaftan@zspskrupka.cz";"kejzlarova@zspskrupka.cz";"http://www.zspskrupka.cz";"Mgr. Bc. Martin Kaftan";"181015692";"C00";"Střední škola";"Karla Čapka";"270";"";"Maršov";"41742";"Krupka";"162"
"600084795";"60232722";"2";"CZ0426";"4213";"Základní škola a Střední škola Krupka, Karla Čapka 270";"Základní škola a Střední škola";"Karla Čapka";"270";"";"Maršov";"41742";"Krupka";"417 861 390";"417 861 329";"kaftan@zspskrupka.cz";"kejzlarova@zspskrupka.cz";"http://www.zspskrupka.cz";"Mgr. Bc. Martin Kaftan";"116800186";"G21";"Školní družina";"Karla Čapka";"270";"";"Maršov";"41742";"Krupka";"75"
"600084795";"60232722";"2";"CZ0426";"4213";"Základní škola a Střední škola Krupka, Karla Čapka 270";"Základní škola a Střední škola";"Karla Čapka";"270";"";"Maršov";"41742";"Krupka";"417 861 390";"417 861 329";"kaftan@zspskrupka.cz";"kejzlarova@zspskrupka.cz";"http://www.zspskrupka.cz";"Mgr. Bc. Martin Kaftan";"181021358";"G22";"Školní klub";"Karla Čapka";"270";"";"Maršov";"41742";"Krupka";"60"
"600084795";"60232722";"2";"CZ0426";"4213";"Základní škola a Střední škola Krupka, Karla Čapka 270";"Základní škola a Střední škola";"Karla Čapka";"270";"";"Maršov";"41742";"Krupka";"417 861 390";"417 861 329";"kaftan@zspskrupka.cz";"kejzlarova@zspskrupka.cz";"http://www.zspskrupka.cz";"Mgr. Bc. Martin Kaftan";"102705291";"L11";"Školní jídelna";"Karla Čapka";"270";"";"Maršov";"41742";"Krupka";"500"
"600170225";"873489";"7";"CZ021B";"2120";"Odborné učiliště, Praktická škola, Základní škola a Mateřská škola Příbram IV, příspěvková organizace";"OU, PrŠ, ZŠ a MŠ";"Pod Šachtami";"335";"";"Příbram IV";"26101";"Příbram";"318 472 118";"318 472 146";"sekret@ouu.pb.cz";"";"http://www.ouu.pb.cz";"Mgr. Pavel Bartl";"110000455";"A00";"Mateřská škola";"";"1";"";"Bukovany";"26272";"Bukovany";"24"
"600170225";"873489";"7";"CZ021B";"2120";"Odborné učiliště, Praktická škola, Základní škola a Mateřská škola Příbram IV, příspěvková organizace";"OU, PrŠ, ZŠ a MŠ";"Pod Šachtami";"335";"";"Příbram IV";"26101";"Příbram";"318 472 118";"318 472 146";"sekret@ouu.pb.cz";"";"http://www.ouu.pb.cz";"Mgr. Pavel Bartl";"110021355";"B00";"Základní škola";"Pod Šachtami";"335";"";"Příbram IV";"26101";"Příbram";"198"
"600170225";"873489";"7";"CZ021B";"2120";"Odborné učiliště, Praktická škola, Základní škola a Mateřská škola Příbram IV, příspěvková organizace";"OU, PrŠ, ZŠ a MŠ";"Pod Šachtami";"335";"";"Příbram IV";"26101";"Příbram";"318 472 118";"318 472 146";"sekret@ouu.pb.cz";"";"http://www.ouu.pb.cz";"Mgr. Pavel Bartl";"110028201";"C00";"Střední škola";"Pod Šachtami";"335";"";"Příbram IV";"26101";"Příbram";"224"
"600170225";"873489";"7";"CZ021B";"2120";"Odborné učiliště, Praktická škola, Základní škola a Mateřská škola Příbram IV, příspěvková organizace";"OU, PrŠ, ZŠ a MŠ";"Pod Šachtami";"335";"";"Příbram IV";"26101";"Příbram";"318 472 118";"318 472 146";"sekret@ouu.pb.cz";"";"http://www.ouu.pb.cz";"Mgr. Pavel Bartl";"110021363";"G21";"Školní družina";"Pod Šachtami";"335";"";"Příbram IV";"26101";"Příbram";"42"
"600170225";"873489";"7";"CZ021B";"2120";"Odborné učiliště, Praktická škola, Základní škola a Mateřská škola Příbram IV, příspěvková organizace";"OU, PrŠ, ZŠ a MŠ";"Pod Šachtami";"335";"";"Příbram IV";"26101";"Příbram";"318 472 118";"318 472 146";"sekret@ouu.pb.cz";"";"http://www.ouu.pb.cz";"Mgr. Pavel Bartl";"181037823";"K20";"Speciálně pedagogické centrum";"Pod Šachtami";"335";"";"Příbram IV";"26101";"Příbram";"0"
"600170225";"873489";"7";"CZ021B";"2120";"Odborné učiliště, Praktická škola, Základní škola a Mateřská škola Příbram IV, příspěvková organizace";"OU, PrŠ, ZŠ a MŠ";"Pod Šachtami";"335";"";"Příbram IV";"26101";"Příbram";"318 472 118";"318 472 146";"sekret@ouu.pb.cz";"";"http://www.ouu.pb.cz";"Mgr. Pavel Bartl";"150077475";"L13";"Školní jídelna - výdejna";"Pod Šachtami";"335";"";"Příbram IV";"26101";"Příbram";"150"
"600171451";"70107114";"7";"CZ0217";"2115";"Střední škola, Základní škola, Mateřská škola, Dětský domov a Speciálně pedagogické centrum Mladá Boleslav, příspěvková organizace";"SŠ, ZŠ, MŠ, DD a SPC";"Na Celně";"915";"2";"Mladá Boleslav III";"29301";"Mladá Boleslav";"326 321 931";"326 321 931";"zvsi@volny.cz";"";"www.skolanacelne.cz";"Mgr. Bc. Ivana Pacovská";"110001389";"A00";"Mateřská škola";"Boženy Němcové";"452";"10";"Mladá Boleslav II";"29301";"Mladá Boleslav";"30"
"600171451";"70107114";"7";"CZ0217";"2115";"Střední škola, Základní škola, Mateřská škola, Dětský domov a Speciálně pedagogické centrum Mladá Boleslav, příspěvková organizace";"SŠ, ZŠ, MŠ, DD a SPC";"Na Celně";"915";"2";"Mladá Boleslav III";"29301";"Mladá Boleslav";"326 321 931";"326 321 931";"zvsi@volny.cz";"";"www.skolanacelne.cz";"Mgr. Bc. Ivana Pacovská";"150010010";"B00";"Základní škola";"Na Celně";"915";"2";"Mladá Boleslav III";"29301";"Mladá Boleslav";"190"
"600171451";"70107114";"7";"CZ0217";"2115";"Střední škola, Základní škola, Mateřská škola, Dětský domov a Speciálně pedagogické centrum Mladá Boleslav, příspěvková organizace";"SŠ, ZŠ, MŠ, DD a SPC";"Na Celně";"915";"2";"Mladá Boleslav III";"29301";"Mladá Boleslav";"326 321 931";"326 321 931";"zvsi@volny.cz";"";"www.skolanacelne.cz";"Mgr. Bc. Ivana Pacovská";"181080541";"C00";"Střední škola";"Na Celně";"915";"2";"Mladá Boleslav III";"29301";"Mladá Boleslav";"12"
"600171451";"70107114";"7";"CZ0217";"2115";"Střední škola, Základní škola, Mateřská škola, Dětský domov a Speciálně pedagogické centrum Mladá Boleslav, příspěvková organizace";"SŠ, ZŠ, MŠ, DD a SPC";"Na Celně";"915";"2";"Mladá Boleslav III";"29301";"Mladá Boleslav";"326 321 931";"326 321 931";"zvsi@volny.cz";"";"www.skolanacelne.cz";"Mgr. Bc. Ivana Pacovská";"110001371";"G21";"Školní družina";"Na Celně";"915";"2";"Mladá Boleslav III";"29301";"Mladá Boleslav";"58"
"600171451";"70107114";"7";"CZ0217";"2115";"Střední škola, Základní škola, Mateřská škola, Dětský domov a Speciálně pedagogické centrum Mladá Boleslav, příspěvková organizace";"SŠ, ZŠ, MŠ, DD a SPC";"Na Celně";"915";"2";"Mladá Boleslav III";"29301";"Mladá Boleslav";"326 321 931";"326 321 931";"zvsi@volny.cz";"";"www.skolanacelne.cz";"Mgr. Bc. Ivana Pacovská";"110001354";"J11";"Dětský domov";"Viničná";"480";"84";"Mladá Boleslav III";"29301";"Mladá Boleslav";"24"
"600171451";"70107114";"7";"CZ0217";"2115";"Střední škola, Základní škola, Mateřská škola, Dětský domov a Speciálně pedagogické centrum Mladá Boleslav, příspěvková organizace";"SŠ, ZŠ, MŠ, DD a SPC";"Na Celně";"915";"2";"Mladá Boleslav III";"29301";"Mladá Boleslav";"326 321 931";"326 321 931";"zvsi@volny.cz";"";"www.skolanacelne.cz";"Mgr. Bc. Ivana Pacovská";"110001362";"K20";"Speciálně pedagog.centrum";"Na Celně";"915";"2";"Mladá Boleslav III";"29301";"Mladá Boleslav";"425"
"600171451";"70107114";"7";"CZ0217";"2115";"Střední škola, Základní škola, Mateřská škola, Dětský domov a Speciálně pedagogické centrum Mladá Boleslav, příspěvková organizace";"SŠ, ZŠ, MŠ, DD a SPC";"Na Celně";"915";"2";"Mladá Boleslav III";"29301";"Mladá Boleslav";"326 321 931";"326 321 931";"zvsi@volny.cz";"";"www.skolanacelne.cz";"Mgr. Bc. Ivana Pacovská";"102814171";"L11";"Školní jídelna";"Na Celně";"915";"2";"Mladá Boleslav III";"29301";"Mladá Boleslav";"150"
"600171469";"47013711";"7";"CZ021C";"2121";"Základní škola, Mateřská škola speciální a Praktická škola, Jesenice, Plzeňská 63";"ZŠ, MŠ speciální a PrŠ";"Plzeňská";"63";"";"Jesenice";"27033";"Jesenice";"313 599 324";"není";"info@zmapjesenice.cz";"";"www.zmapjesenice.cz";"Mgr. Hana Vanická";"150076355";"A00";"Mateřská škola";"Plzeňská";"63";"";"Jesenice";"27033";"Jesenice";"10"
"600171469";"47013711";"7";"CZ021C";"2121";"Základní škola, Mateřská škola speciální a Praktická škola, Jesenice, Plzeňská 63";"ZŠ, MŠ speciální a PrŠ";"Plzeňská";"63";"";"Jesenice";"27033";"Jesenice";"313 599 324";"není";"info@zmapjesenice.cz";"";"www.zmapjesenice.cz";"Mgr. Hana Vanická";"110028309";"B00";"Základní škola";"Plzeňská";"63";"";"Jesenice";"27033";"Jesenice";"52"
"600171469";"47013711";"7";"CZ021C";"2121";"Základní škola, Mateřská škola speciální a Praktická škola, Jesenice, Plzeňská 63";"ZŠ, MŠ speciální a PrŠ";"Plzeňská";"63";"";"Jesenice";"27033";"Jesenice";"313 599 324";"není";"info@zmapjesenice.cz";"";"www.zmapjesenice.cz";"Mgr. Hana Vanická";"102602417";"C00";"Střední škola";"Plzeňská";"63";"";"Jesenice";"27033";"Jesenice";"12"
"600171469";"47013711";"7";"CZ021C";"2121";"Základní škola, Mateřská škola speciální a Praktická škola, Jesenice, Plzeňská 63";"ZŠ, MŠ speciální a PrŠ";"Plzeňská";"63";"";"Jesenice";"27033";"Jesenice";"313 599 324";"není";"info@zmapjesenice.cz";"";"www.zmapjesenice.cz";"Mgr. Hana Vanická";"110028341";"G21";"Školní družina";"Plzeňská";"63";"";"Jesenice";"27033";"Jesenice";"28"
"600171469";"47013711";"7";"CZ021C";"2121";"Základní škola, Mateřská škola speciální a Praktická škola, Jesenice, Plzeňská 63";"ZŠ, MŠ speciální a PrŠ";"Plzeňská";"63";"";"Jesenice";"27033";"Jesenice";"313 599 324";"není";"info@zmapjesenice.cz";"";"www.zmapjesenice.cz";"Mgr. Hana Vanická";"150008538";"G22";"Školní klub";"Plzeňská";"63";"";"Jesenice";"27033";"Jesenice";"12"
"600171469";"47013711";"7";"CZ021C";"2121";"Základní škola, Mateřská škola speciální a Praktická škola, Jesenice, Plzeňská 63";"ZŠ, MŠ speciální a PrŠ";"Plzeňská";"63";"";"Jesenice";"27033";"Jesenice";"313 599 324";"není";"info@zmapjesenice.cz";"";"www.zmapjesenice.cz";"Mgr. Hana Vanická";"110028325";"H21";"Internát";"Plzeňská";"63";"";"Jesenice";"27033";"Jesenice";"26"
"600171469";"47013711";"7";"CZ021C";"2121";"Základní škola, Mateřská škola speciální a Praktická škola, Jesenice, Plzeňská 63";"ZŠ, MŠ speciální a PrŠ";"Plzeňská";"63";"";"Jesenice";"27033";"Jesenice";"313 599 324";"není";"info@zmapjesenice.cz";"";"www.zmapjesenice.cz";"Mgr. Hana Vanická";"110028317";"L11";"Školní jídelna";"Plzeňská";"63";"";"Jesenice";"27033";"Jesenice";"100"
"600171531";"567191";"7";"CZ0622";"6203";"Střední škola F. D. Roosevelta pro tělesně postižené, Brno, Křižíkova 11, příspěvková organizace";"Střední škola F. D. Roosevelta pro TP";"Křižíkova";"1694";"11";"Královo Pole";"61200";"Brno";"539 086 671,2";"539 086 685";"sstpm@qmail.cz";"stpm.kocianka2@bm.orgman.cz";"www.sstpm.qmail.cz";"Ing. Miroslava Zahradníková";"110025873";"C00";"Střední škola";"Křižíkova";"1694";"11";"Královo Pole";"61200";"Brno";"279"
"600171531";"567191";"7";"CZ0622";"6203";"Střední škola F. D. Roosevelta pro tělesně postižené, Brno, Křižíkova 11, příspěvková organizace";"Střední škola F. D. Roosevelta pro TP";"Křižíkova";"1694";"11";"Královo Pole";"61200";"Brno";"539 086 671,2";"539 086 685";"sstpm@qmail.cz";"stpm.kocianka2@bm.orgman.cz";"www.sstpm.qmail.cz";"Ing. Miroslava Zahradníková";"171104641";"L13";"Školní jídelna - výdejna";"Křižíkova";"1694";"11";"Královo Pole";"61200";"Brno";"260"
"600171639";"70238898";"7";"CZ0723";"7212";"Základní škola, Mateřská škola a Praktická škola Vsetín";"ZŠ, MŠ a PrŠ Vsetín";"Turkmenská";"1612";"";"Vsetín";"75501";"Vsetín";"571 411 824";"571 411 824";"info@zsms-turkmenska.cz";"";"http://www.zsms-turkmenska.cz";"Mgr. Dagmar Šimková";"110006828";"A00";"Mateřská škola";"Nemocniční";"955";"";"Vsetín";"75501";"Vsetín";"20"
"600171639";"70238898";"7";"CZ0723";"7212";"Základní škola, Mateřská škola a Praktická škola Vsetín";"ZŠ, MŠ a PrŠ Vsetín";"Turkmenská";"1612";"";"Vsetín";"75501";"Vsetín";"571 411 824";"571 411 824";"info@zsms-turkmenska.cz";"";"http://www.zsms-turkmenska.cz";"Mgr. Dagmar Šimková";"102780447";"B00";"Základní škola";"Turkmenská";"1612";"";"Vsetín";"75501";"Vsetín";"165"
"600171639";"70238898";"7";"CZ0723";"7212";"Základní škola, Mateřská škola a Praktická škola Vsetín";"ZŠ, MŠ a PrŠ Vsetín";"Turkmenská";"1612";"";"Vsetín";"75501";"Vsetín";"571 411 824";"571 411 824";"info@zsms-turkmenska.cz";"";"http://www.zsms-turkmenska.cz";"Mgr. Dagmar Šimková";"181069288";"C00";"Střední škola";"Turkmenská 1612";"";"";"";"75501";"Vsetín";"15"
"600171639";"70238898";"7";"CZ0723";"7212";"Základní škola, Mateřská škola a Praktická škola Vsetín";"ZŠ, MŠ a PrŠ Vsetín";"Turkmenská";"1612";"";"Vsetín";"75501";"Vsetín";"571 411 824";"571 411 824";"info@zsms-turkmenska.cz";"";"http://www.zsms-turkmenska.cz";"Mgr. Dagmar Šimková";"110006836";"G21";"Školní družina";"Turkmenská";"1612";"";"Vsetín";"75501";"Vsetín";"65"
"600171639";"70238898";"7";"CZ0723";"7212";"Základní škola, Mateřská škola a Praktická škola Vsetín";"ZŠ, MŠ a PrŠ Vsetín";"Turkmenská";"1612";"";"Vsetín";"75501";"Vsetín";"571 411 824";"571 411 824";"info@zsms-turkmenska.cz";"";"http://www.zsms-turkmenska.cz";"Mgr. Dagmar Šimková";"173101763";"G22";"Školní klub";"Turkmenská";"1612";"";"Vsetín";"75501";"Vsetín";"30"
"600171639";"70238898";"7";"CZ0723";"7212";"Základní škola, Mateřská škola a Praktická škola Vsetín";"ZŠ, MŠ a PrŠ Vsetín";"Turkmenská";"1612";"";"Vsetín";"75501";"Vsetín";"571 411 824";"571 411 824";"info@zsms-turkmenska.cz";"";"http://www.zsms-turkmenska.cz";"Mgr. Dagmar Šimková";"103092731";"L11";"Školní jídelna";"Turkmenská";"1612";"";"Vsetín";"75501";"Vsetín";"170"
"600171639";"70238898";"7";"CZ0723";"7212";"Základní škola, Mateřská škola a Praktická škola Vsetín";"ZŠ, MŠ a PrŠ Vsetín";"Turkmenská";"1612";"";"Vsetín";"75501";"Vsetín";"571 411 824";"571 411 824";"info@zsms-turkmenska.cz";"";"http://www.zsms-turkmenska.cz";"Mgr. Dagmar Šimková";"110501101";"M60";"Přípravný stupeň základní školy speciáln";"Turkmenská";"1612";"";"Vsetín";"75501";"Vsetín";"9"
"600171671";"47813211";"7";"CZ0815";"8117";"Základní škola a Praktická škola, Opava, Slezského odboje 5, příspěvková organizace";"Základní škola a Praktická škola";"náměstí Slezského odboje";"361";"3a";"Předměstí";"74601";"Opava";"553 616 450";"553 616 450";"zs.so@seznam.cz";"";"www.zsps-opava.cz";"Mgr. Jiří Kupka";"110006038";"B00";"Základní škola";"náměstí Slezského odboje";"361";"3a";"Předměstí";"74601";"Opava";"160"
"600171671";"47813211";"7";"CZ0815";"8117";"Základní škola a Praktická škola, Opava, Slezského odboje 5, příspěvková organizace";"Základní škola a Praktická škola";"náměstí Slezského odboje";"361";"3a";"Předměstí";"74601";"Opava";"553 616 450";"553 616 450";"zs.so@seznam.cz";"";"www.zsps-opava.cz";"Mgr. Jiří Kupka";"181016672";"C00";"Střední škola";"náměstí Slezského odboje";"361";"3a";"Předměstí";"74601";"Opava";"18"
